Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Philippines,PHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.987690692,1.018464262,1.086983317,1.18382997,1.238066581,1.286225288,1.355263102,1.383999906,1.472470777,1.559510082,1.798149173,2.059218257,2.194649582,2.570106709,3.415422109,3.739190597,4.052641325,4.391717908,4.80261376,5.520170726,6.305944535,7.047822955,7.657002101,8.747988436,13.38087506,15.66378813,16.11677492,17.32506981,19.01598955,20.74643346,23.43451531,27.27663213,29.42653913,31.43037521,34.5923434,37.2359954,40.09905823,42.60918539,47.04295677,50.0229586,52.93276086,55.90697979,58.27245544,60.13258874,63.67485435,67.43860714,70.88578999,73.12882178,78.37889798,80.52511487,84.04477453,87.33832601,89.08000603,90.91600139,93.69171719,93.01743403,94.20834716,96.3942257,100,100.6970763,102.3469095
Palau,PLW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.059899,63.54125774,63.79954945,62.22481536,63.66886764,70.61146633,71.61735717,72.57590868,76.79198853,77.74837455,76.92715892,76.36107933,81.011735,87.29438306,89.75900496,96.86273764,103.1109575,101.9656898,101.8604651,100,104.1212121
Papua New Guinea,PNG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.956265333,2.957337768,2.965810663,3.011060639,3.068270791,3.136742365,3.36762713,3.655810592,3.847714619,4.037697053,4.265881968,4.411499109,4.726152213,5.658976794,6.163759046,6.303634001,7.54658855,8.107890612,7.94326207,9.222114717,9.876083928,9.747339065,10.10592432,11.9916858,12.88366251,13.09239567,13.27004234,14.32787703,15.46325196,15.07038436,15.69403177,16.79180651,17.27473573,16.84359245,18.06527311,20.92885931,21.30806474,23.10355932,26.46370725,29.39294701,33.24413381,35.54260463,39.9109441,42.12174597,41.28252414,46.3117178,74.33692313,76.41482738,85.32895423,81.16549006,89.21480248,97.09529607,96.53727048,100,105.4373927,104.1393335,106.7614015,114.981533,126.2469702,127.5904182,134.5979749
Poland,POL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.521313661,13.22985029,18.33994175,23.95981275,32.88101778,42.06720073,49.61932214,56.40053747,62.61679351,66.47685388,70.54744553,72.74842784,74.09440716,74.66940258,78.3406335,80.34551174,81.73422244,84.77234762,88.07368047,91.40776046,92.91681732,95.95573135,98.221721,98.52121612,99.03536754,100,100.3116222,102.1771179,103.4048887,106.7076181,111.0867823
Pre-demographic dividend,PRE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,113.9000009,117.2999982,121.6000015,124.6999994,128.3000003,131.7000004,134.7999981,141.4000005,150,155.1999984,161.5999989,170.3999982,178.1999984,185.399999,197.6999984,212.3000017,218.6000021,227.9999982,240.2000013,254.2000021,276.1000001,301.7000026,321.9999995,339.8000021,355.8000018,365.3999994,377.5845118,389.6973075,404.1769475,413.4496305,462.4485327,476.8921761,489.1787324,498.406555,514.2472338,528.5133903,549.1864704,556.5030085,591.8973932,600.6147264,620.4054136,654.5581796,671.2479616,700.9001583,691.8432803,737.4366002,777.9429886,807.3685575,860.3469345,903.2141987,925.7412513,947.6797114,958.8550173,970.1888293,981.8364785,1001.254286,1023.490808,1044.904303,1063.555125,1089.421929,1114.478518
"Korea, Dem. People's Rep.",PRK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.445108478,1.465510026,1.475427072,1.483804584,1.513605167,1.572214373,1.654963807,1.720114102,1.748888326,1.878257077,1.940479281,2.037827141,2.196871527,2.404833465,2.858511329,3.32245857,3.86315983,4.883035992,5.974310125,7.135561642,8.627110511,10.1462516,12.2455444,15.25859255,19.02376028,23.15849134,27.89466423,30.71112844,34.14014546,37.72957371,42.68899497,46.99468609,52.37371281,56.2370231,60.32974423,62.39822023,63.89015264,66.37241773,68.91118485,71.23385534,73.67024462,76.40781825,79.60913903,82.3374666,84.31324853,87.12332751,89.89780704,92.56448659,94.17300215,95.20714966,95.81865649,95.56461882,95.19364044,97.3342169,98.02003026,100,101.7166625,103.2545273,105.1265286,106.965667,109.0428053
Paraguay,PRY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.24451065,0.260855751,0.282823133,0.287478141,0.29342244,0.300225227,0.309162233,0.299529125,0.301083512,0.309031489,0.312938732,0.33140456,0.359650667,0.433886489,0.536229572,0.568809233,0.594636056,0.65676624,0.717302767,0.855894746,0.997416468,1.155269328,1.218515903,1.41235523,1.819707938,2.295221827,2.91256185,3.727178263,4.742294693,6.233979676,8.516085738,10.6553126,12.15589181,13.64134604,15.35652301,17.0574771,19.00568802,19.65396999,22.84942571,25.2897736,28.99839383,33.03949536,38.96988132,44.87160666,50.18216366,56.68217105,61.70184927,69.49818991,77.9941734,80.83937348,84.60301331,88.91413797,93.18048361,97.22235117,100,101.6038881,105.8049593,108.0895099,110.2083325,113.5276898,116.5675806
West Bank and Gaza,PSE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2175301,60.59390888,62.17881594,59.79494272,56.5826302,54.86854936,60.5981126,62.01895066,62.94170696,61.60380825,58.61283011,58.64578208,61.80862129,64.75703723,75.77114428,77.17498163,87.35923627,92.09395376,94.73496341,100.1712075,103.8497227,100,101.2780225,104.544659,104.2289417,108.2412029,111.0300098
Pacific island small states,PSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,17.08506423,19.04748202,20.48878703,20.9414303,21.18836293,23.31201961,24.25180809,25.46790609,27.60210925,32.52965604,37.85890692,41.38241022,45.14804908,47.83872365,52.43199665,58.10070752,64.71250077,71.52199685,81.71199658,91.76174312,97.82442005,106.2267958,95.10893912,97.27406742,99.22882889,99.9872983,101.4372889,102.7271349,104.7845986,105.69342,106.8999781,108.4696311,109.5370202,110.3321652,111.3589089,112.4296627,,,,,,,,,,,,,,,110.4831415,111.7310241,111.3944302,111.3965909,111.7361745,112.0672525
Qatar,QAT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79560148,45.42879151,46.79574619,54.83360244,62.02052474,80.96326743,87.73310296,97.35730205,119.6517004,90.67433091,97.00279159,114.7253678,121.9874403,122.9236799,121.1010278,90.66857261,82.52952771,88.95657217,100,95.54408579,81.11652725
Romania,ROU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034644947,0.102203972,0.3064677,1.003095556,2.397629799,3.450991844,4.969507073,11.69515841,17.32456674,25.9041189,37.08972186,51.16761367,62.78996311,77.32788367,89.28014215,100,110.6065794,128.1003675,148.6163843,154.6900063,160.2482218,166.2886203,172.55887,178.4180736,181.6241722,187.5366714,192.1257749,201.1156713,213.5571401,228.0694968,236.6327296
Russian Federation,RUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000763565,0.000884994,0.002023359,0.032179873,0.317885897,1.294743082,3.159262033,4.613671834,5.308421775,6.292548354,10.84751051,14.93679723,17.39832456,20.12323385,22.87149142,27.50414622,32.80678943,37.76730939,42.99477304,50.73964436,51.73952619,59.08193904,73.53343218,80.08369356,84.34425727,90.66170213,97.2344361,100,105.3498151,115.8826105,119.4566317,120.526989
Rwanda,RWA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.718073217,0.769233877,0.707915676,0.803846949,0.932663451,0.997612874,1.365325743,1.870038411,1.885905533,1.86168806,2.046673021,2.044342553,2.082087921,2.163627768,2.507794125,4.713879277,4.624735692,5.249605297,5.441989624,5.772061843,5.94896256,6.407669325,6.720567372,6.885168357,8.045779793,8.412999642,7.822261308,7.874300972,8.049533802,8.475924591,9.616908545,11.05741916,11.86276231,13.50818706,15.83042042,23.94613605,26.56139313,30.7106818,31.39497741,34.85856873,36.00173371,35.86198829,33.98623649,40.90986449,45.44985818,49.5525395,50.77208715,57.33725469,65.62820703,70.31865278,72.55831681,77.7772673,81.4489411,83.64173911,87.60005624,88.02624756,92.45416446,100,99.37396723,101.8593652,110.2795409
South Asia,SAS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,6.544197975,6.610731025,4.995060195,5.521926304,5.581344076,6.217284447,15.56517407,17.44248103,20.32984144,21.97282211,24.18904042,29.7763577,41.0360033,45.84185101,48.73534958,49.31854065,48.86345171,48.35582134,35.36256045,37.7465041,34.36870378,37.31669506,39.96682091,39.06256825,38.9466986,38.29850523,38.7178547,40.97054547,44.18383597,45.71247497,39.34301593,45.04316152,49.97448007,49.1515615,52.07945823,53.28590943,59.17745738,71.1014859,79.32960685,86.02137611,101.2383825,85.3305622,100.0000149,115.5293906,120.168491,118.70684,116.0121971,96.39624526,93.45961635,100.5306127,112.1001431,112.6453798,103.7147991
Sudan,SDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.00938686,0.010188757,0.010351069,0.010838689,0.011262046,0.010992356,0.011696345,0.012486993,0.012782641,0.013882901,0.014899218,0.015876886,0.018148146,0.022349729,0.025800323,0.02716368,0.029028745,0.034080907,0.042570434,0.052776646,0.064401528,0.080487214,0.105108453,0.132497676,0.177065764,0.258815513,0.332946893,0.41915135,0.749704987,1.025136492,1.70414168,3.216956745,6.730956182,13.29278688,34.46380645,70.49744916,93.45300754,137.9211701,162.2811809,187.95987,206.4798128,250.1172382,277.1329894,304.291812,356.8551733,421.283244,453.5209091,522.939638,569.4342881,580.0379056,711.52913,898.8630095,1169.677788,1595.775372,2139.407937,2439.407644,2944.013452,3963.300703,6181.77117,9394.987414,20225.31926
Senegal,SEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.94082865,11.21091148,11.49558429,11.66647254,11.89925953,11.95314186,12.00289355,12.16289198,12.09692427,12.92759293,13.1916856,13.58767471,14.14526389,15.23224223,17.78534806,19.85363189,20.60592866,22.28818733,23.79768422,26.10762579,27.53206833,30.57375431,33.54615173,36.66327849,39.49458919,43.00653209,45.38740937,44.59950468,44.09092235,45.04779521,44.97262289,44.55722047,44.18852439,44.22576195,59.28081593,63.49746468,66.13992269,67.44805737,69.32245973,68.95820645,69.86063481,74.74734094,76.17101266,75.46804567,75.36621278,78.92416031,81.20151064,86.55164468,93.66319755,92.08118991,93.55855506,97.16754862,100.3489226,101.5391917,100,101.0697846,102.0356575,102.6467663,101.7848984,103.683141,106.1121942
Singapore,SGP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.40571834,26.49349179,26.61748611,26.86367331,27.01539676,27.30784016,27.88170792,27.98254552,28.38467992,29.03118912,29.48022384,30.91097244,32.6809452,36.99817778,43.0345614,44.2808439,45.04240532,45.94615097,47.80319185,50.30600687,55.90368944,59.18819044,61.87118212,63.83332019,64.33621633,63.39347492,62.5992352,62.93262336,66.3502242,69.1099801,72.35626987,75.56544587,76.6141532,79.25986002,82.00297688,84.58748891,85.86157397,86.79019474,85.64070454,82.57222335,85.76172948,84.20406948,83.45585754,81.96422669,85.30303542,86.9301369,88.53460537,93.77251489,92.47267255,95.21087394,96.260678,97.2751069,97.73251957,97.29297862,97.03064477,100,100.6471398,103.6726864,107.1432737,106.4744917,103.3657969
Solomon Islands,SLB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,3.838383838,4.345590126,4.890167364,5.235338535,5.804020101,6.35538262,6.680530283,7.456245505,8.714184229,8.993867817,12.06666667,12.95597484,14.6577381,17.15256662,21.93911317,24.03065825,26.93388552,29.21331542,32.47863248,34.962239,36.91483849,40.55930931,45.14385016,47.96084829,50.57783821,57.82608696,62.9453317,69.773596,75.26747256,80.31432055,85.18148934,93.29069767,100,101.6690148,105.6413556,109.4014382,109.4386736,110.9604627,114.2205601,115.6647138,119.6024868
Sierra Leone,SLE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.008511923,0.008511921,0.008511922,0.008511924,0.008511923,0.00895428,0.009199043,0.008660833,0.00923825,0.010546844,0.01032088,0.009605709,0.010177276,0.012540964,0.014316878,0.015586605,0.016877831,0.020210688,0.02503096,0.02791846,0.026240913,0.02852343,0.033800729,0.040371238,0.056425772,0.095297325,0.170109342,0.451940785,0.742485598,1.199049473,2.045477072,4.679267476,8.51737014,10.79460166,13.49994934,18.03566085,23.37069683,23.89718481,29.57876943,34.66449879,35.8018906,62.23697139,59.7996368,67.65938452,76.33051674,89.0242515,100,106.7963321,117.4692525,126.6104301,148.3584522,174.1345158,195.1021887,208.6133136,212.3627468,252.4244764,256.9065822,292.9848271,334.0671375,359.7978871,399.0715593
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,10.539282,10.41541199,10.37442655,10.39463924,10.43886097,10.94384208,11.03209951,11.07626283,12.05555574,13.21881415,14.52588777,17.08741352,20.21810618,20.41220264,23.58883274,28.92021282,29.50133207,31.13951173,31.63431794,32.60045762,33.62860455,33.30975183,34.10050659,35.43238901,36.6212857,38.49106906,41.3472597,42.76130416,46.43590435,50.98853994,56.56109484,60.28378695,62.32367478,64.96002554,65.60579651,67.75283259,69.99791189,71.05532346,73.16259087,75.15091113,78.35590148,81.74469933,85.32753172,88.33991454,88.29063002,90.6264492,95.98154545,98.42668446,99.00040517,100.0020803,101.3107413,101.9702833,102.9772437,104.7243128,105.7300208,105.9456484
San Marino,SMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.38113949,85.92321755,87.2590109,89.49958983,91.91919192,94.11309063,96.42058166,98.35948645,100,102.0120724,100,102.8319698,103.8596491,105.3452116,105.5060729,108.7979094,110.9745391,111.4058355,110.5784241,112.0344161,113.9875747,116.2823498,116.9910821,
Somalia,SOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.635679683,2.893649526,2.869804996,2.964398706,3.352836506,3.785182194,3.663815429,3.651929512,3.775999265,4.022284463,4.049994759,4.124666865,4.619223147,5.155668978,5.829588318,6.813542377,7.817266867,8.582945871,9.839210118,11.12307358,22.34660799,26.84409038,34.04651891,44.94323151,77.15427925,99.99886536,133.5253026,177.1276824,300.8467102,593.9215649,1873.625359,,,,,,,,,,,,,,,,,,,,,,,93.5288421,100.1986498,101.8483552,100.9838108,100,100.4580579,107.6574899,116.1655324
Serbia,SRB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.582143054,4.77780848,5.774398708,7.18415759,9.1882429,16.6300449,31.06928261,37.13065881,41.76729102,45.16020208,51.78429876,58.18263332,63.24561538,68.9916091,74.43345535,78.69770456,85.70895998,91.02234892,95.68764778,98.1615399,100,101.5498888,104.566726,106.6318588,109.2343164,111.9105372
Sub-Saharan Africa (excluding high income),SSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4154956,99.99920289,112.9255023,156.7782499,229.6909612,313.5560891,229.835721,270.492125,,,,,
Sub-Saharan Africa,SSF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94340519,40.46720272,46.81042814,53.60441107,63.55325105,71.85701711,79.05299308,100,107.5702124,120.9931724,130.4051892,148.1520334,164.0347808,177.4846988,186.3698289,195.8995388,201.7099138,205.1708491,219.4881572,231.5028262
Suriname,SUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.005609581,0.005785056,0.006004758,0.0061661,0.006178201,0.006326861,0.006554226,0.006778994,0.006889662,0.007092881,0.007312041,0.007705749,0.00803428,0.008902793,0.010706356,0.011828872,0.011806357,0.013595958,0.014623072,0.015651426,0.017435799,0.018204846,0.019558738,0.019651826,0.0195903,0.019406241,0.019649176,0.023040393,0.025320791,0.028392075,0.042562113,0.047813272,0.064499589,0.166056585,0.893822362,3.367510119,3.767656205,3.823933677,4.482094776,7.797643115,12.53415154,17.48893026,24.03910868,29.16376063,32.90778318,38.0215908,52.86374637,56.26034847,64.99259773,69.20647355,74.18695492,84.45772847,93.52443504,93.88335018,95.37016874,100,124.0722949,158.989063,167.9923389,175.4220761,254.1280148
Slovak Republic,SVK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.63857924,43.50188376,49.3522297,54.23369306,56.69506714,59.41006193,62.29342004,66.7879246,73.12578474,76.87091229,79.89795356,84.15274476,88.98204282,91.24494861,93.89020757,94.93759372,97.65098046,96.51703638,97.0311646,98.65786993,99.90107375,100.4099112,100.2168725,100,99.48781508,100.6972824,102.7458242,105.3077787,107.8021187
Slovenia,SVN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35420568,49.43385182,53.6015376,57.58307662,61.34406893,64.75803056,70.37593117,75.71161367,79.98209018,82.67024192,83.92730507,85.79140679,89.37532953,93.3664902,96.54065292,95.54694272,96.54064526,97.00311768,98.55551283,99.00495713,100,100.8741154,102.3509771,104.5175306,106.8165023,108.1258758
Sweden,SWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.845811424,8.076272642,8.400960329,8.63298661,9.012711313,9.552855731,10.17837488,10.68833584,10.94394936,11.3180366,11.91056838,12.75744412,13.64704176,14.60694336,15.98848952,18.30880337,20.49102348,22.64864,24.81137381,26.78219291,29.92013119,32.54333147,35.17433139,38.67560612,41.62886846,44.29499224,47.09564195,49.3190033,52.55985682,56.72505035,62.09907991,67.22025995,67.90277497,69.40496843,71.20119838,73.91495473,74.66079995,75.79976386,76.41598538,77.10209748,78.2630781,80.20675962,81.44807103,82.83288325,83.10873489,83.67917916,85.14976851,87.55601006,90.38865299,92.52083553,93.39753097,94.41403178,95.35951469,96.24387472,97.92287923,100,101.5256099,103.6933358,106.1787825,108.8830239,110.7505092
Eswatini,SWZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,1.964701115,2.104683008,2.307306419,2.889455439,3.186749934,3.321031032,3.771704188,4.165701129,4.60559744,5.231392451,5.66086559,5.859581476,6.749047519,7.068744598,7.850898829,8.320961369,9.478954357,9.584466205,11.89744801,12.24149094,15.96105663,17.36207835,19.30459111,22.66161307,25.14768873,29.33462315,31.58821601,35.17184895,37.77642214,39.80503832,49.89280598,54.3545297,59.20019703,62.7554623,65.18490689,69.45896593,72.26591523,75.88954349,83.8014656,91.98880535,94.92984886,100,108.7483735,115.8529028,124.1326038,131.015837,140.5037145,143.9855791,148.0352853,151.7203599,155.6980377
Sint Maarten (Dutch part),SXM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59297568,99.70585151,100,103.8730944,106.3854512,127.4952811,127.7849194,128.2262285,128.358378,136.7199429,,
Seychelles,SYC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.402211864,7.510054902,7.555041679,7.554855601,7.885726888,8.078991881,7.47514657,7.627583203,7.886773836,8.072241082,8.306770326,8.437554638,10.77570379,12.12784708,14.66673511,16.6478057,18.16844466,26.12717684,26.00823562,30.43222827,37.14598768,42.03043705,42.1144349,43.89453111,45.18083629,45.86471489,48.95651524,50.98379469,52.95145929,53.63300168,57.2943739,56.12376104,58.75010656,61.16004587,61.74786839,61.26701431,60.32816524,60.98197532,63.64435915,64.95328908,67.54085094,71.69917827,74.28978805,78.70767666,98.12810337,98.57816317,100,111.7998386,150.8907951,192.3769808,184.27267,192.5580038,209.2308135,217.6767063,222.6613407,227.3143171,225.2496594,236.055184,239.4321872,244.1101159,229.7460403
Syrian Arab Republic,SYR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.917137068,2.900642646,2.820940214,3.455685391,3.52878789,3.424616198,3.684575833,3.71912726,3.87992729,3.756727693,3.790349102,4.099350284,3.756885384,4.484066354,5.727660497,6.399067961,6.842983624,7.613220336,8.302849306,9.902962453,11.37672332,13.54531545,13.78100014,14.35015948,15.9669226,16.12931359,21.04074113,26.44469292,32.6442344,42.44530056,52.55686047,56.68004999,59.84389669,62.76661266,71.61022945,75.48545486,83.16314063,85.45605008,84.84272126,91.15688352,100,106.5541184,106.9740741,105.44366,116.3321638,130.2343797,142.0811582,157.3819696,182.4845921,177.4111134,189.6511764,211.6015511,267.1390344,352.0096236,482.5861292,653.1272516,894.5441236,1225.201968,1391.890805,1665.694385,
Turks and Caicos Islands,TCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24948584,100,102.624672,105.2690837,105.9250918,108.2389176,109.9186483,113.32378,115.736805,122.056252
Chad,TCD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.823052084,9.269748027,9.411999722,9.943030862,10.76146676,11.37117935,12.05150282,12.44670629,12.69955677,12.96209976,13.46237875,14.67288203,15.48776749,16.52755336,17.1449721,18.55440891,20.12216841,21.8563008,24.02002556,25.98720752,28.25716526,30.53321162,33.348613,33.35265717,41.37942542,39.26361478,32.61517518,31.59331506,34.55105923,34.11826898,36.85193695,37.98458085,33.08208048,32.64718222,46.86338589,51.0028884,56.84703139,58.99743263,62.97941056,58.21006401,61.28926281,69.74574246,71.0763653,71.13251896,78.0567408,100,109.9844279,113.6160414,123.4424881,111.6429237,118.7782408,128.9698877,130.3850043,124.9852822,125.7924188,115.1252,113.512481,113.5445504,119.238421,122.643911,116.411801
East Asia & Pacific (IDA & IBRD countries),TEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.844111115,6.368662351,6.414228643,6.61787504,6.714485342,6.558435836,6.934743052,7.055968559,7.060268849,7.401884263,7.281881185,8.184341967,8.15386735,8.409440062,11.9441027,11.43482583,13.0597162,15.75751475,13.81868075,14.86157641,16.41694836,18.49326914,19.80384235,22.62789477,23.05317368,23.83731294,25.17096291,25.58850933,26.25017098,26.51066574,27.29960843,28.02880631,28.93846289,26.56644263,36.08848831,40.08861228,42.24855776,43.10875299,47.22849808,47.75515591,52.55428964,53.41305484,56.09858609,54.47559397,53.43626013,56.57625907,56.28841987,59.08522851,66.04320913,67.08976866,67.51561916,68.24271364,69.40936746,70.60172312,70.54227,72.99687704,100,99.56539038,100.8954673,102.4543957,103.7680232
Thailand,THA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.49233669,16.0653413,16.15217435,15.96372099,16.39119487,17.09873271,18.50857943,18.19991321,18.15387007,18.75900571,17.82195612,17.68181793,18.80230333,22.27050907,26.79914858,27.73390916,28.98112667,30.72425413,33.70364119,36.61751559,41.26884921,44.72405166,46.98612918,48.70072617,49.40584771,50.48151319,51.31605101,53.73981766,56.92035317,60.40202494,63.88914387,67.56054872,70.59432417,75.17635804,78.68917149,83.20611576,86.61601964,90.4454597,97.73871969,95.22003884,96.48746513,98.33764339,100,102.149549,105.7955314,111.1821703,116.8571454,119.7474173,125.8949867,126.1401951,131.2879628,136.2022001,138.8024968,141.2714405,143.3078194,144.3426646,148.1477792,150.9625055,153.1246638,154.5735678,152.9254124
Tajikistan,TJK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.001377488,0.001321989,0.001398968,0.001362953,0.001461941,0.001553896,0.003102097,0.020908582,0.273319289,0.992180391,3.914456891,20.76277759,34.31073916,64.46176376,81.54486844,100,130.9477063,155.5916752,197.735966,232.2044661,254.2971529,307.8583353,391.7127982,502.0327834,562.9102903,633.0583003,717.4092392,802.5550666,831.711968,871.356861,931.3559915,936.3982608,1028.216475,1053.841965,1092.398717,1117.630331
Turkmenistan,TKM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03E-05,1.98E-05,2.14E-05,1.69E-05,3.49E-05,0.001113076,0.013735243,0.144536948,1.164560904,12.97334375,20.9908759,24.68879723,30.36853018,37.49436858,49.61062232,62.08923183,78.94914666,93.43454962,100,112.2499593,122.6547949,195.9292423,215.0539272,220.0132603,248.3013649,268.8360965,271.9342869,273.7540194,259.6466596,247.0132843,243.2032459,246.1481355,256.9280839,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08351138,49.27995784,51.94116693,55.46735095,49.65069373,50.5640614,51.76927908,56.15796787,60.23265391,61.29555927,68.01607498,75.88242925,80.56074088,94.00060273,93.28011372,99.99999373,100.135393,101.1169741,99.81713886,107.9695579,90.86022879
